ncbi_taxon_id_left,aphia_id_left,species_canonical,synonyms,subspecies_left,target_list_status_left,sequencing_status_left,status_left,publication_id_left,rank_left,isMarine_left,isBrackish_left,isFreshwater_left,isTerrestrial_left,isExtinct_left,modified_left,spec_code,order_left,family_x_left,Genus,authority_left,FBname,DemersPelag,Subfamily,depth_min_in_m,depth_max_in_m,common_depth_min,common_depth_max,length_max_in_cm,common_length_in_cm,weight_max_in_g,TempMin,TempMax,__norm_name_left,__aphia,__ncbi_left,ncbi_taxon_id_right,species,subspecies_right,family_x_right,target_list_status_right,sequencing_status_right,synonym,publication_id_right,aphia_id_right,url,scientificname,authority_right,status_right,rank_right,valid_AphiaID,valid_name,order_right,family_y,genus,isMarine_right,isBrackish_right,isFreshwater_right,isTerrestrial_right,isExtinct_right,modified_right,aphia_id_effective,__norm_name_right,__ncbi_right,__source_index,__match_type
2100602,126290,Pseudophichthys splendens,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9065.0,Anguilliformes,Congridae,Pseudophichthys,"(Lea, 1913)",Purplemouthed conger,bathydemersal,Congrinae,37.0,1647.0,,,38.7000007629395,,,,,pseudophichthys splendens,126290,2100602,2100602,Pseudophichthys splendens,-,Congridae,long_list,-,-,-,126290.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126290,Pseudophichthys splendens,"(Lea, 1913)",accepted,Species,126290.0,Pseudophichthys splendens,Anguilliformes,Congridae,Pseudophichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126290.0,pseudophichthys splendens,2100602,8594,aphia
391192,126291,Derichthys serpentinus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,7445.0,Anguilliformes,Derichthyidae,Derichthys,"Gill, 1884",Narrownecked oceanic eel,bathypelagic,,0.0,2000.0,200.0,700.0,40.0,,,,,derichthys serpentinus,126291,391192,391192,Derichthys serpentinus,-,Derichthyidae,long_list,-,-,-,126291.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126291,Derichthys serpentinus,"Gill, 1884",accepted,Species,126291.0,Derichthys serpentinus,Anguilliformes,Derichthyidae,Derichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126291.0,derichthys serpentinus,391192,8602,aphia
189506,126292,Nessorhamphus ingolfianus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9100.0,Anguilliformes,Derichthyidae,Nessorhamphus,"(Schmidt, 1912)",Duckbill oceanic eel,bathypelagic,,0.0,1800.0,,,60.0,,,,,nessorhamphus ingolfianus,126292,189506,189506,Nessorhamphus ingolfianus,-,Derichthyidae,long_list,-,-,-,126292.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126292,Nessorhamphus ingolfianus,"(Schmidt, 1912)",accepted,Species,126292.0,Nessorhamphus ingolfianus,Anguilliformes,Derichthyidae,Nessorhamphus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126292.0,nessorhamphus ingolfianus,189506,8604,aphia
391196,126295,Cynoponticus ferox,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,4952.0,Anguilliformes,Muraenesocidae,Cynoponticus,"Costa, 1846",Guinean pike conger,demersal,,10.0,100.0,,,200.0,150.0,,,,cynoponticus ferox,126295,391196,391196,Cynoponticus ferox,-,Muraenesocidae,long_list,-,-,-,126295.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126295,Cynoponticus ferox,"Costa, 1846",accepted,Species,126295.0,Cynoponticus ferox,Anguilliformes,Muraenesocidae,Cynoponticus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126295.0,cynoponticus ferox,391196,8614,aphia
7946,126296,Muraenesox cinereus,[],-,long_list,-,accepted,-,Species,1.0,1.0,1.0,0.0,,2008-01-15 17:27:08,298.0,Anguilliformes,Muraenesocidae,Muraenesox,"(Forsskål, 1775)",Daggertooth pike conger,demersal,,,800.0,,300.0,220.0,80.0,,,,muraenesox cinereus,126296,7946,7946,Muraenesox cinereus,-,Muraenesocidae,long_list,-,-,-,126296.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126296,Muraenesox cinereus,"(Forsskål, 1775)",accepted,Species,126296.0,Muraenesox cinereus,Anguilliformes,Muraenesocidae,Muraenesox,1.0,1.0,1.0,0.0,,2008-01-15T17:27:08.177Z,126296.0,muraenesox cinereus,7946,8618,aphia
426092,126298,Enchelycore anatina,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,8087.0,Anguilliformes,Muraenidae,Enchelycore,"(Lowe, 1838)",Fangtooth moray,reef-associated,Muraeninae,3.0,60.0,,,120.0,,,,,enchelycore anatina,126298,426092,426092,Enchelycore anatina,-,Muraenidae,long_list,-,-,-,126298.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126298,Enchelycore anatina,"(Lowe, 1838)",accepted,Species,126298.0,Enchelycore anatina,Anguilliformes,Muraenidae,Enchelycore,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126298.0,enchelycore anatina,426092,8633,aphia
320331,126299,Gymnothorax maderensis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9033.0,Anguilliformes,Muraenidae,Gymnothorax,"(Johnson, 1862)",Sharktooth moray,demersal,Muraeninae,85.0,200.0,,,100.0,,,,,gymnothorax maderensis,126299,320331,320331,Gymnothorax maderensis,-,Muraenidae,long_list,-,-,-,126299.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126299,Gymnothorax maderensis,"(Johnson, 1862)",accepted,Species,126299.0,Gymnothorax maderensis,Anguilliformes,Muraenidae,Gymnothorax,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126299.0,gymnothorax maderensis,320331,8676,aphia
349669,126300,Gymnothorax polygonius,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9035.0,Anguilliformes,Muraenidae,Gymnothorax,"Poey, 1875",Polygon moray,demersal,Muraeninae,10.0,256.0,50.0,,98.0,,,,,gymnothorax polygonius,126300,349669,349669,Gymnothorax polygonius,-,Muraenidae,long_list,-,-,-,126300.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126300,Gymnothorax polygonius,"Poey, 1875",accepted,Species,126300.0,Gymnothorax polygonius,Anguilliformes,Muraenidae,Gymnothorax,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126300.0,gymnothorax polygonius,349669,8700,aphia
296138,126301,Gymnothorax unicolor,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,1730.0,Anguilliformes,Muraenidae,Gymnothorax,"(Delaroche, 1809)",Brown moray,demersal,Muraeninae,0.0,20.0,,,100.0,,,,,gymnothorax unicolor,126301,296138,296138,Gymnothorax unicolor,-,Muraenidae,long_list,-,-,-,126301.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126301,Gymnothorax unicolor,"(Delaroche, 1809)",accepted,Species,126301.0,Gymnothorax unicolor,Anguilliformes,Muraenidae,Gymnothorax,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126301.0,gymnothorax unicolor,296138,8726,aphia
722564,126302,Gymnothorax vicinus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,7548.0,Anguilliformes,Muraenidae,Gymnothorax,"(Castelnau, 1855)",Purplemouth moray,reef-associated,Muraeninae,,145.0,,,132.0,70.0,750.0,,,gymnothorax vicinus,126302,722564,722564,Gymnothorax vicinus,-,Muraenidae,long_list,-,-,-,126302.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126302,Gymnothorax vicinus,"(Castelnau, 1855)",accepted,Species,126302.0,Gymnothorax vicinus,Anguilliformes,Muraenidae,Gymnothorax,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126302.0,gymnothorax vicinus,722564,8727,aphia
46662,126303,Muraena helena,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,1729.0,Anguilliformes,Muraenidae,Muraena,"Linnaeus, 1758",Mediterranean moray,reef-associated,Muraeninae,1.0,801.0,100.0,300.0,150.0,80.0,6450.0,,,muraena helena,126303,46662,46662,Muraena helena,-,Muraenidae,long_list,-,-,-,126303.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126303,Muraena helena,"Linnaeus, 1758",accepted,Species,126303.0,Muraena helena,Anguilliformes,Muraenidae,Muraena,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126303.0,muraena helena,46662,8733,aphia
121280,126304,Avocettina infans,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,5099.0,Anguilliformes,Nemichthyidae,Avocettina,"(Günther, 1878)",Avocet snipe eel,bathypelagic,,0.0,4580.0,1200.0,2000.0,80.0,,,,,avocettina infans,126304,121280,121280,Avocettina infans,-,Nemichthyidae,long_list,-,-,-,126304.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126304,Avocettina infans,"(Günther, 1878)",accepted,Species,126304.0,Avocettina infans,Anguilliformes,Nemichthyidae,Avocettina,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126304.0,avocettina infans,121280,8755,aphia
1232745,126305,Nemichthys curvirostris,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9107.0,Anguilliformes,Nemichthyidae,Nemichthys,"(Strömman, 1896)",Pale threadtail snipe eel,bathypelagic,,0.0,2000.0,,,143.0,,,,,nemichthys curvirostris,126305,1232745,1232745,Nemichthys curvirostris,-,Nemichthyidae,long_list,-,-,-,126305.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126305,Nemichthys curvirostris,"(Strömman, 1896)",accepted,Species,126305.0,Nemichthys curvirostris,Anguilliformes,Nemichthyidae,Nemichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126305.0,nemichthys curvirostris,1232745,8758,aphia
118170,126306,Nemichthys scolopaceus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,2660.0,Anguilliformes,Nemichthyidae,Nemichthys,"Richardson, 1848",Slender snipe eel,bathypelagic,,0.0,4337.0,100.0,1000.0,130.0,,,,,nemichthys scolopaceus,126306,118170,118170,Nemichthys scolopaceus,-,Nemichthyidae,long_list,-,-,-,126306.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126306,Nemichthys scolopaceus,"Richardson, 1848",accepted,Species,126306.0,Nemichthys scolopaceus,Anguilliformes,Nemichthyidae,Nemichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126306.0,nemichthys scolopaceus,118170,8760,aphia
391216,126310,Venefica proboscidea,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9073.0,Anguilliformes,Nettastomatidae,Venefica,"(Vaillant, 1888)",Whipsnout sorcerer,bathydemersal,,385.0,2200.0,,,100.0,,,,,venefica proboscidea,126310,391216,391216,Venefica proboscidea,-,Nettastomatidae,long_list,-,-,-,126310.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126310,Venefica proboscidea,"(Vaillant, 1888)",accepted,Species,126310.0,Venefica proboscidea,Anguilliformes,Nettastomatidae,Venefica,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126310.0,venefica proboscidea,391216,8773,aphia
1789962,126313,Dalophis imberbis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,1789.0,Anguilliformes,Ophichthidae,Dalophis,"(Delaroche, 1809)",Armless snake eel,demersal,Ophichthinae,20.0,80.0,,,150.0,,,,,dalophis imberbis,126313,1789962,1789962,Dalophis imberbis,-,Ophichthidae,long_list,-,-,-,126313.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126313,Dalophis imberbis,"(Delaroche, 1809)",accepted,Species,126313.0,Dalophis imberbis,Anguilliformes,Ophichthidae,Dalophis,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126313.0,dalophis imberbis,1789962,8795,aphia
391186,126314,Echelus myrus,[],-,long_list,-,accepted,-,Species,1.0,1.0,0.0,0.0,,2008-01-15 17:27:08,1713.0,Anguilliformes,Ophichthidae,Echelus,"(Linnaeus, 1758)",Painted eel,demersal,Ophichthinae,3.0,550.0,,,100.0,60.0,,,,echelus myrus,126314,391186,391186,Echelus myrus,-,Ophichthidae,long_list,-,-,-,126314.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126314,Echelus myrus,"(Linnaeus, 1758)",accepted,Species,126314.0,Echelus myrus,Anguilliformes,Ophichthidae,Echelus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126314.0,echelus myrus,391186,8796,aphia
2603885,126316,Ophichthus rufus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,1741.0,Anguilliformes,Ophichthidae,Ophichthus,"(Rafinesque, 1810)",Rufus snake-eel,demersal,Ophichthinae,90.0,130.0,,,60.0,,,,,ophichthus rufus,126316,2603885,2603885,Ophichthus rufus,-,Ophichthidae,long_list,-,-,-,126316.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126316,Ophichthus rufus,"(Rafinesque, 1810)",accepted,Species,126316.0,Ophichthus rufus,Anguilliformes,Ophichthidae,Ophichthus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126316.0,ophichthus rufus,2603885,8848,aphia
1234705,126317,Ophisurus serpens,[],-,long_list,-,accepted,-,Species,1.0,1.0,0.0,0.0,,2008-01-15 17:27:08,1745.0,Anguilliformes,Ophichthidae,Ophisurus,"(Linnaeus, 1758)",Serpent eel,demersal,Ophichthinae,,300.0,,,250.0,100.0,,,,ophisurus serpens,126317,1234705,1234705,Ophisurus serpens,-,Ophichthidae,long_list,-,-,-,126317.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126317,Ophisurus serpens,"(Linnaeus, 1758)",accepted,Species,126317.0,Ophisurus serpens,Anguilliformes,Ophichthidae,Ophisurus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126317.0,ophisurus serpens,1234705,8857,aphia
3014301,126318,Pisodonophis semicinctus,[],-,long_list,-,accepted,-,Species,1.0,1.0,0.0,0.0,,2008-01-15 17:27:08,9097.0,Anguilliformes,Ophichthidae,Pisodonophis,"(Richardson, 1848)",Saddled snake eel,demersal,Ophichthinae,10.0,30.0,,,80.0,60.0,,,,pisodonophis semicinctus,126318,3014301,3014301,Pisodonophis semicinctus,-,Ophichthidae,long_list,-,-,-,126318.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126318,Pisodonophis semicinctus,"(Richardson, 1848)",accepted,Species,126318.0,Pisodonophis semicinctus,Anguilliformes,Ophichthidae,Pisodonophis,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126318.0,pisodonophis semicinctus,3014301,8861,aphia
182440,126319,Serrivomer beanii,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,7477.0,Anguilliformes,Serrivomeridae,Serrivomer,"Gill & Ryder, 1883",Stout sawpalate,bathypelagic,,0.0,6000.0,,,78.0,,,,,serrivomer beanii,126319,182440,182440,Serrivomer beanii,-,Serrivomeridae,long_list,-,-,-,126319.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126319,Serrivomer beanii,"Gill & Ryder, 1883",accepted,Species,126319.0,Serrivomer beanii,Anguilliformes,Serrivomeridae,Serrivomer,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126319.0,serrivomer beanii,182440,8876,aphia
473334,126320,Serrivomer lanceolatoides,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,54589.0,Anguilliformes,Serrivomeridae,Serrivomer,"(Schmidt, 1916)",Bronze sawtooth eel,bathypelagic,,150.0,1000.0,,,65.0,,,,,serrivomer lanceolatoides,126320,473334,473334,Serrivomer lanceolatoides,-,Serrivomeridae,long_list,-,-,-,126320.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126320,Serrivomer lanceolatoides,"(Schmidt, 1916)",accepted,Species,126320.0,Serrivomer lanceolatoides,Anguilliformes,Serrivomeridae,Serrivomer,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126320.0,serrivomer lanceolatoides,473334,8878,aphia
121287,126323,Histiobranchus bathybius,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,6958.0,Anguilliformes,Synaphobranchidae,Histiobranchus,"(Günther, 1877)",Deep-water arrowtooth eel,benthopelagic,Synaphobranchinae,295.0,5440.0,,2420.0,137.0,,,1.39999997615814,5.80000019073486,histiobranchus bathybius,126323,121287,121287,Histiobranchus bathybius,-,Synaphobranchidae,long_list,-,-,-,126323.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126323,Histiobranchus bathybius,"(Günther, 1877)",accepted,Species,126323.0,Histiobranchus bathybius,Anguilliformes,Synaphobranchidae,Histiobranchus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126323.0,histiobranchus bathybius,121287,8888,aphia
391182,126326,Ilyophis brunneus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9103.0,Anguilliformes,Synaphobranchidae,Ilyophis,"Gilbert, 1891",Muddy arrowtooth eel,bathypelagic,Ilyophinae,450.0,3120.0,,,58.0,,,,,ilyophis brunneus,126326,391182,391182,Ilyophis brunneus,-,Synaphobranchidae,long_list,-,-,-,126326.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126326,Ilyophis brunneus,"Gilbert, 1891",accepted,Species,126326.0,Ilyophis brunneus,Anguilliformes,Synaphobranchidae,Ilyophis,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126326.0,ilyophis brunneus,391182,8890,aphia
189493,126327,Simenchelys parasitica,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9102.0,Anguilliformes,Synaphobranchidae,Simenchelys,"Gill, 1879",Snubnosed eel,bathydemersal,Simenchelyinae,100.0,3000.0,500.0,1800.0,61.0,,,3.5,9.19999980926514,simenchelys parasitica,126327,189493,189493,Simenchelys parasitica,-,Synaphobranchidae,long_list,-,-,-,126327.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126327,Simenchelys parasitica,"Gill, 1879",accepted,Species,126327.0,Simenchelys parasitica,Anguilliformes,Synaphobranchidae,Simenchelys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126327.0,simenchelys parasitica,189493,8894,aphia
118154,126328,Synaphobranchus kaupii,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9104.0,Anguilliformes,Synaphobranchidae,Synaphobranchus,"Johnson, 1862",Kaup's arrowtooth eel,bathydemersal,Synaphobranchinae,120.0,4800.0,400.0,2200.0,100.0,,,-1.10000002384186,9.80000019073486,synaphobranchus kaupii,126328,118154,118154,Synaphobranchus kaupii,-,Synaphobranchidae,long_list,-,-,-,126328.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126328,Synaphobranchus kaupii,"Johnson, 1862",accepted,Species,126328.0,Synaphobranchus kaupii,Anguilliformes,Synaphobranchidae,Synaphobranchus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126328.0,synaphobranchus kaupii,118154,8897,aphia
1206987,126330,Ijimaia loppei,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,8088.0,Ateleopodiformes,Ateleopodidae,Ijimaia,"Roule, 1922",Loppe's tadpole fish,bathydemersal,,200.0,998.0,,,200.0,,,,,ijimaia loppei,126330,1206987,1206987,Ijimaia loppei,-,Ateleopodidae,long_list,-,-,-,126330.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126330,Ijimaia loppei,"Roule, 1922",accepted,Species,126330.0,Ijimaia loppei,Ateleopodiformes,Ateleopodidae,Ijimaia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126330.0,ijimaia loppei,1206987,8958,aphia
215336,126331,Atherinomorus capricornensis,['Atherinomorus lacunosus'],-,long_list,-,accepted,-,Species,1.0,1.0,1.0,0.0,,2020-09-24 06:35:24,,Atheriniformes,Atherinidae,,"(Forster, 1801)",,,,1.0,39.0,,,25.0,,,,,atherinomorus capricornensis,126331,215336,215336,Atherinomorus capricornensis,-,Atherinidae,long_list,-,-,-,126331.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126331,Atherinomorus lacunosus,"(Forster, 1801)",accepted,Species,126331.0,Atherinomorus lacunosus,Atheriniformes,Atherinidae,Atherinomorus,1.0,1.0,1.0,0.0,,2020-09-24T06:35:24.693Z,126331.0,atherinomorus lacunosus,215336,8965,aphia
509753,126332,Alepisaurus brevirostris,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,2728.0,Aulopiformes,Alepisauridae,Alepisaurus,"Gibbs, 1960",Short snouted lancetfish,bathypelagic,,640.0,1591.0,,,96.0,70.0,,,,alepisaurus brevirostris,126332,509753,509753,Alepisaurus brevirostris,-,Alepisauridae,long_list,-,-,-,126332.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126332,Alepisaurus brevirostris,"Gibbs, 1960",accepted,Species,126332.0,Alepisaurus brevirostris,Aulopiformes,Alepisauridae,Alepisaurus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126332.0,alepisaurus brevirostris,509753,9031,aphia
88653,126333,Alepisaurus ferox,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,99.0,Aulopiformes,Alepisauridae,Alepisaurus,"Lowe, 1833",Long snouted lancetfish,bathypelagic,,0.0,1830.0,,,215.0,150.0,9000.0,,,alepisaurus ferox,126333,88653,88653,Alepisaurus ferox,-,Alepisauridae,long_list,-,-,-,126333.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126333,Alepisaurus ferox,"Lowe, 1833",accepted,Species,126333.0,Alepisaurus ferox,Aulopiformes,Alepisauridae,Alepisaurus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126333.0,alepisaurus ferox,88653,9032,aphia
172142,126334,Anotopterus pharao,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2017-08-18 10:28:24,2729.0,Aulopiformes,Anotopteridae,Anotopterus,"Zugmayer, 1911",Daggertooth,bathypelagic,,0.0,5100.0,,,96.0,,,,,anotopterus pharao,126334,172142,172142,Anotopterus pharao,-,Anotopteridae,long_list,-,-,-,126334.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126334,Anotopterus pharao,"Zugmayer, 1911",accepted,Species,126334.0,Anotopterus pharao,Aulopiformes,Anotopteridae,Anotopterus,1.0,0.0,0.0,0.0,,2017-08-18T10:28:24.920Z,126334.0,anotopterus pharao,172142,9034,aphia
430081,126335,Aulopus filamentosus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,1698.0,Aulopiformes,Aulopidae,Aulopus,"(Bloch, 1792)",Royal flagfin,demersal,,50.0,1000.0,100.0,200.0,44.0,30.0,,,,aulopus filamentosus,126335,430081,430081,Aulopus filamentosus,-,Aulopidae,long_list,-,-,-,126335.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126335,Aulopus filamentosus,"(Bloch, 1792)",accepted,Species,126335.0,Aulopus filamentosus,Aulopiformes,Aulopidae,Aulopus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126335.0,aulopus filamentosus,430081,9036,aphia
143313,126336,Chlorophthalmus agassizi,[],-,long_list,-,accepted,-,Species,1.0,1.0,0.0,0.0,,2008-01-15 17:27:08,1808.0,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,"Bonaparte, 1840",Shortnose greeneye,bathydemersal,,50.0,1000.0,,,40.0,20.0,,4.5,13.0,chlorophthalmus agassizi,126336,143313,143313,Chlorophthalmus agassizi,-,Chlorophthalmidae,long_list,-,-,-,126336.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126336,Chlorophthalmus agassizi,"Bonaparte, 1840",accepted,Species,126336.0,Chlorophthalmus agassizi,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126336.0,chlorophthalmus agassizi,143313,9046,aphia
172147,126337,Coccorella atlantica,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2020-12-15 13:07:03,16728.0,Aulopiformes,Evermannellidae,Coccorella,"(Parr, 1928)",Atlantic sabretooth,bathypelagic,,50.0,1000.0,100.0,400.0,18.5,,,,,coccorella atlantica,126337,172147,172147,Coccorella atlantica,-,Evermannellidae,long_list,-,-,-,126337.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126337,Coccorella atlantica,"(Parr, 1928)",accepted,Species,126337.0,Coccorella atlantica,Aulopiformes,Evermannellidae,Coccorella,1.0,0.0,0.0,0.0,,2020-12-15T13:07:03.773Z,126337.0,coccorella atlantica,172147,9056,aphia
1311440,126338,Evermannella balbo,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,1796.0,Aulopiformes,Evermannellidae,Evermannella,"(Risso, 1820)",Balbo sabretooth,bathypelagic,,100.0,1000.0,400.0,1000.0,16.8500003814697,,,,,evermannella balbo,126338,1311440,1311440,Evermannella balbo,-,Evermannellidae,long_list,-,-,-,126338.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126338,Evermannella balbo,"(Risso, 1820)",accepted,Species,126338.0,Evermannella balbo,Aulopiformes,Evermannellidae,Evermannella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126338.0,evermannella balbo,1311440,9059,aphia
172145,126339,Evermannella indica,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,16604.0,Aulopiformes,Evermannellidae,Evermannella,"Brauer, 1906",Indian sabretooth,bathypelagic,,500.0,800.0,,,11.8999996185303,,,,,evermannella indica,126339,172145,172145,Evermannella indica,-,Evermannellidae,long_list,-,-,-,126339.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126339,Evermannella indica,"Brauer, 1906",accepted,Species,126339.0,Evermannella indica,Aulopiformes,Evermannellidae,Evermannella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,126339.0,evermannella indica,172145,9060,aphia
